Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Last_Update
Tennessee,US,36.40355516,-84.1510856,14,1,0,13,2020-04-27 2:30:52
North Carolina,US,36.4017975,-80.23893369,11,0,0,11,2020-04-27 2:30:52
North Carolina,US,36.39728256,-78.10652228,4,0,0,4,2020-04-27 2:30:52
North Carolina,US,36.39593137,-79.77504841,24,2,0,22,2020-04-27 2:30:52
North Carolina,US,36.39312665,-79.33353281,16,0,0,16,2020-04-27 2:30:52
Tennessee,US,36.39026213,-86.16087954,48,1,0,47,2020-04-27 2:30:52
North Carolina,US,36.38989032,-78.97217358,19,0,0,19,2020-04-27 2:30:52
Oklahoma,US,36.38953329,-97.22928674,6,0,0,6,2020-04-27 2:30:52
Arkansas,US,36.38177105,-91.81729127,1,0,0,1,2020-04-27 2:30:52
Tennessee,US,36.38128818,-84.92870012,4,0,0,4,2020-04-27 2:30:52
Oklahoma,US,36.3791334,-97.78265517,11,1,0,10,2020-04-27 2:30:52
Oklahoma,US,36.37004357,-95.60406759,47,3,0,44,2020-04-27 2:30:52
North Carolina,US,36.36880673,-78.40670845,51,3,0,48,2020-04-27 2:30:52
Arkansas,US,36.36826212,-90.4148172,2,0,0,2,2020-04-27 2:30:52
Tennessee,US,36.36380466,-85.67239905,7,0,0,7,2020-04-27 2:30:52
North Carolina,US,36.36123664,-75.95876401,2,0,0,2,2020-04-27 2:30:52
North Carolina,US,36.3607755,-76.98104134,27,1,0,26,2020-04-27 2:30:52
Tennessee,US,36.35732446,-89.14921589,12,1,0,11,2020-04-27 2:30:52
Shandong,China,36.3427,118.1498,787,7,768,12,2020-04-27 0:47:41
Tennessee,US,36.3418017,-89.48921915,48,0,0,48,2020-04-27 2:30:52
Arkansas,US,36.3415714,-91.02455531,16,0,0,16,2020-04-27 2:30:52
Tennessee,US,36.34117832,-85.28989535,7,0,0,7,2020-04-27 2:30:52
Arkansas,US,36.3403856,-93.54270261,4,0,0,4,2020-04-27 2:30:52
Arkansas,US,36.33644656,-94.25680817,93,0,0,93,2020-04-27 2:30:52
Tennessee,US,36.33160906,-88.30121797,11,0,0,11,2020-04-27 2:30:52
Oklahoma,US,36.31743373,-96.7033176,29,2,0,27,2020-04-27 2:30:52
Oklahoma,US,36.31149996,-98.53467076,2,1,0,1,2020-04-27 2:30:52
Arkansas,US,36.3084504,-93.09374925,5,0,0,5,2020-04-27 2:30:52
North Carolina,US,36.30337451,-78.65184241,133,5,0,128,2020-04-27 2:30:52
Oklahoma,US,36.30179091,-95.23175116,21,3,0,18,2020-04-27 2:30:52
Tennessee,US,36.29896232,-88.71990865,19,0,0,19,2020-04-27 2:30:52
Tennessee,US,36.29472368,-82.4945472,52,0,0,52,2020-04-27 2:30:52
Tennessee,US,36.28969086,-82.12588974,12,1,0,11,2020-04-27 2:30:52
Tennessee,US,36.28872054,-87.71878828,4,0,0,4,2020-04-27 2:30:52
Arkansas,US,36.28784385,-92.33782872,5,0,0,5,2020-04-27 2:30:52
Tennessee,US,36.28590426,-83.83651902,3,0,0,3,2020-04-27 2:30:52
Texas,US,36.27829105,-100.8158184,5,0,0,5,2020-04-27 2:30:52
Texas,US,36.27787176,-102.6020725,8,1,0,7,2020-04-27 2:30:52
Texas,US,36.27751473,-101.8933156,12,0,0,12,2020-04-27 2:30:52
Texas,US,36.27743284,-101.3545796,4,0,0,4,2020-04-27 2:30:52
Tennessee,US,36.27469206,-83.51254721,4,0,0,4,2020-04-27 2:30:52
Missouri,US,36.27167174,-90.09122243,20,2,0,18,2020-04-27 2:30:52
Arkansas,US,36.26844485,-92.68451899,1,0,0,1,2020-04-27 2:30:52
North Carolina,US,36.26723798,-76.25134778,34,1,0,33,2020-04-27 2:30:52
Tennessee,US,36.26136216,-87.08903581,36,0,0,36,2020-04-27 2:30:52
North Carolina,US,36.25669272,-77.6556109,53,1,0,52,2020-04-27 2:30:52
Tennessee,US,36.25359775,-85.95411046,19,1,0,18,2020-04-27 2:30:52
North Carolina,US,36.23103603,-81.70033724,8,0,0,8,2020-04-27 2:30:52
California,US,36.22026558,-118.8020203,504,32,0,472,2020-04-27 2:30:52
Tennessee,US,36.21990035,-83.26586179,15,2,0,13,2020-04-27 2:30:52
California,US,36.21862405,-121.2413397,183,4,0,179,2020-04-27 2:30:52
Nevada,US,36.21458855,-115.0130241,3665,174,0,3491,2020-04-27 2:30:52
Missouri,US,36.2130572,-89.78742322,18,1,0,17,2020-04-27 2:30:52
North Carolina,US,36.2084135,-81.16232895,21,1,0,20,2020-04-27 2:30:52
,Japan,36.204824,138.252924,13441,372,1809,11260,2020-04-27 2:30:33
North Carolina,US,36.17847453,-76.40603143,10,0,0,10,2020-04-27 2:30:52
Tennessee,US,36.17470125,-82.84691273,41,2,0,39,2020-04-27 2:30:52
Tennessee,US,36.17007426,-86.78646056,2236,23,0,2213,2020-04-27 2:30:52
Arkansas,US,36.16258158,-91.47819342,2,0,0,2,2020-04-27 2:30:52
North Carolina,US,36.16222629,-80.66239436,12,1,0,11,2020-04-27 2:30:52
Tennessee,US,36.15496772,-86.29775884,233,3,0,230,2020-04-27 2:30:52
Tennessee,US,36.14669837,-87.35891709,66,0,0,66,2020-04-27 2:30:52
Gibraltar,United Kingdom,36.1408,-5.3536,141,0,131,10,2020-04-27 2:30:33
Tennessee,US,36.14005459,-85.50646123,109,5,0,104,2020-04-27 2:30:52
Tennessee,US,36.13248031,-84.64880098,6,0,0,6,2020-04-27 2:30:52
North Carolina,US,36.12908077,-76.60118385,7,0,0,7,2020-04-27 2:30:52
North Carolina,US,36.12859861,-80.25459052,153,5,0,148,2020-04-27 2:30:52
Tennessee,US,36.12684348,-84.19965764,25,1,0,24,2020-04-27 2:30:52
Oklahoma,US,36.11939621,-95.94013939,491,27,0,464,2020-04-27 2:30:52
Arkansas,US,36.1173546,-90.55832668,16,0,0,16,2020-04-27 2:30:52
Tennessee,US,36.10890856,-82.43709629,1,0,0,1,2020-04-27 2:30:52
Arkansas,US,36.09604046,-91.90847954,5,0,0,5,2020-04-27 2:30:52
North Carolina,US,36.081519,-78.28708884,95,14,0,81,2020-04-27 2:30:52
North Carolina,US,36.07959451,-79.78824948,314,22,0,292,2020-04-27 2:30:52
Oklahoma,US,36.07695283,-96.97584944,44,1,0,43,2020-04-27 2:30:52
California,US,36.07409056,-119.8159973,52,1,0,51,2020-04-27 2:30:52
Tennessee,US,36.07110411,-88.06849355,6,1,0,5,2020-04-27 2:30:52
North Carolina,US,36.0688473,-76.96545943,37,2,0,35,2020-04-27 2:30:52
North Carolina,US,36.06092947,-79.12167935,208,13,0,195,2020-04-27 2:30:52
Tennessee,US,36.05931946,-89.41542855,31,0,0,31,2020-04-27 2:30:52
Tennessee,US,36.04818632,-83.45148924,18,0,0,18,2020-04-27 2:30:52
North Carolina,US,36.0434701,-79.39976137,90,1,0,89,2020-04-27 2:30:52
Arkansas,US,36.04188196,-91.10867198,42,1,0,41,2020-04-27 2:30:52
Tennessee,US,36.03958805,-87.77992872,9,1,0,8,2020-04-27 2:30:52
North Carolina,US,36.03638492,-78.87608331,555,15,0,540,2020-04-27 2:30:52
North Carolina,US,36.01059309,-82.1582442,5,0,0,5,2020-04-27 2:30:52
Arkansas,US,36.01038185,-93.72524943,1,0,0,1,2020-04-27 2:30:52
Tennessee,US,35.99508821,-83.94635435,210,4,0,206,2020-04-27 2:30:52
Tennessee,US,35.99438059,-88.93358327,38,1,0,37,2020-04-27 2:30:52
Oklahoma,US,35.98772922,-99.00730714,2,0,0,2,2020-04-27 2:30:52
Arkansas,US,35.976844,-94.21800746,77,3,0,74,2020-04-27 2:30:52
Tennessee,US,35.97616272,-85.83689361,13,0,0,13,2020-04-27 2:30:52
Tennessee,US,35.97366108,-88.45189331,16,1,0,15,2020-04-27 2:30:52
North Carolina,US,35.96575634,-77.98422508,88,1,0,87,2020-04-27 2:30:52
Oklahoma,US,35.96024096,-95.51911308,114,14,0,100,2020-04-27 2:30:52
Tennessee,US,35.95271721,-84.99840585,67,0,0,67,2020-04-27 2:30:52
North Carolina,US,35.95204977,-81.54799522,30,0,0,30,2020-04-27 2:30:52
Oklahoma,US,35.94530008,-97.94193268,8,0,0,8,2020-04-27 2:30:52
,Malta,35.9375,14.3754,448,4,282,162,2020-04-27 2:30:33
North Carolina,US,35.93099927,-80.54496571,29,2,0,27,2020-04-27 2:30:52
Tennessee,US,35.92929884,-85.45591799,4,0,0,4,2020-04-27 2:30:52
Tennessee,US,35.9278914,-83.11828725,14,0,0,14,2020-04-27 2:30:52
North Carolina,US,35.9223796,-81.17751948,4,0,0,4,2020-04-27 2:30:52
Arkansas,US,35.91947491,-93.21612969,3,0,0,3,2020-04-27 2:30:52
Oklahoma,US,35.91899576,-97.44352845,13,0,0,13,2020-04-27 2:30:52
North Carolina,US,35.91230639,-77.59436892,78,1,0,77,2020-04-27 2:30:52
Arkansas,US,35.9109364,-92.69936482,6,0,0,6,2020-04-27 2:30:52
,South Korea,35.907757,127.766922,10738,243,8764,1731,2020-04-27 2:30:33
Oklahoma,US,35.90692775,-94.99980896,26,1,0,25,2020-04-27 2:30:52
Oklahoma,US,35.90230551,-96.37086028,76,6,0,70,2020-04-27 2:30:52
Tennessee,US,35.89099229,-86.89281867,397,7,0,390,2020-04-27 2:30:52
Oklahoma,US,35.88494195,-94.65859267,55,3,0,52,2020-04-27 2:30:52
North Carolina,US,35.87147226,-76.17055253,4,0,0,4,2020-04-27 2:30:52
New Mexico,US,35.86631386,-106.3134985,6,0,0,6,2020-04-27 2:30:52
Arkansas,US,35.86251946,-92.15684085,7,0,0,7,2020-04-27 2:30:52
New Mexico,US,35.85751555,-103.8220938,1,0,0,1,2020-04-27 2:30:52
North Carolina,US,35.85402722,-82.71346418,1,0,0,1,2020-04-27 2:30:52
Tennessee,US,35.84923189,-84.52458689,7,0,0,7,2020-04-27 2:30:52
Tennessee,US,35.84591405,-86.4107263,405,9,0,396,2020-04-27 2:30:52
North Carolina,US,35.84326734,-77.10860251,15,0,0,15,2020-04-27 2:30:52
Texas,US,35.84008013,-102.6029022,4,0,0,4,2020-04-27 2:30:52
Texas,US,35.84006574,-101.3546643,11,0,0,11,2020-04-27 2:30:52
Arizona,US,35.83883429,-111.7707178,420,38,0,382,2020-04-27 2:30:52
North Carolina,US,35.83810081,-76.57299037,24,2,0,22,2020-04-27 2:30:52
Texas,US,35.83809685,-100.813175,2,0,0,2,2020-04-27 2:30:52
Texas,US,35.83769242,-101.8930281,252,3,0,249,2020-04-27 2:30:52
Texas,US,35.83764858,-100.2703577,1,0,0,1,2020-04-27 2:30:52
Arkansas,US,35.83018283,-90.63235729,62,1,0,61,2020-04-27 2:30:52
Tennessee,US,35.81830662,-89.14916269,7,0,0,7,2020-04-27 2:30:52
Tennessee,US,35.80990797,-86.05738983,10,0,0,10,2020-04-27 2:30:52
North Carolina,US,35.80950511,-80.8743128,99,5,0,94,2020-04-27 2:30:52
Tennessee,US,35.80609681,-87.47643507,41,0,0,41,2020-04-27 2:30:52
North Carolina,US,35.79115496,-80.21256572,156,4,0,152,2020-04-27 2:30:52
North Carolina,US,35.78879266,-78.65249174,663,13,0,650,2020-04-27 2:30:52
Tennessee,US,35.78077323,-83.52244332,45,1,0,44,2020-04-27 2:30:52
Arkansas,US,35.76271485,-90.0519437,11,0,0,11,2020-04-27 2:30:52
Tennessee,US,35.75893438,-89.6301591,18,0,0,18,2020-04-27 2:30:52
North Carolina,US,35.74989637,-81.70755735,88,8,0,80,2020-04-27 2:30:52
Qinghai,China,35.7452,95.9956,18,0,18,0,2020-02-23 11:19:02
Arkansas,US,35.74242707,-91.57001641,9,0,0,9,2020-04-27 2:30:52
Tennessee,US,35.73939663,-84.31145275,27,0,0,27,2020-04-27 2:30:52
North Carolina,US,35.71015088,-79.80570339,128,3,0,125,2020-04-27 2:30:52
North Carolina,US,35.70625477,-77.917978,151,6,0,145,2020-04-27 2:30:52
Arizona,US,35.70471703,-113.7577902,88,4,0,84,2020-04-27 2:30:52
North Carolina,US,35.70394416,-79.25541492,240,6,0,234,2020-04-27 2:30:52
Oklahoma,US,35.70270942,-96.8812462,10,0,0,10,2020-04-27 2:30:52
Tennessee,US,35.69864497,-85.45221699,2,0,0,2,2020-04-27 2:30:52
Tennessee,US,35.68938198,-83.92847788,53,3,0,50,2020-04-27 2:30:52
New Mexico,US,35.68862401,-106.8687803,374,11,0,363,2020-04-27 2:30:52
North Carolina,US,35.67736232,-82.0482425,21,1,0,20,2020-04-27 2:30:52
Tennessee,US,35.6728299,-85.77969117,5,0,0,5,2020-04-27 2:30:52
North Carolina,US,35.66520691,-75.71767334,15,1,0,14,2020-04-27 2:30:52
North Carolina,US,35.66211129,-81.2132617,52,1,0,51,2020-04-27 2:30:52
Tennessee,US,35.65581134,-88.38600175,6,0,0,6,2020-04-27 2:30:52
Oklahoma,US,35.64661916,-95.96432828,16,0,0,16,2020-04-27 2:30:52
North Carolina,US,35.64003916,-80.52446628,346,20,0,326,2020-04-27 2:30:52
Oklahoma,US,35.63853802,-99.00170785,10,0,0,10,2020-04-27 2:30:52
Tennessee,US,35.63708728,-87.86139634,8,0,0,8,2020-04-27 2:30:52
Tennessee,US,35.6187413,-87.07462444,40,0,0,40,2020-04-27 2:30:52
Oklahoma,US,35.61318461,-95.37802952,26,4,0,22,2020-04-27 2:30:52
Tennessee,US,35.61181957,-88.84076036,101,1,0,100,2020-04-27 2:30:52
North Carolina,US,35.61113393,-82.53305,52,3,0,49,2020-04-27 2:30:52
Tennessee,US,35.60536161,-84.93076643,3,0,0,3,2020-04-27 2:30:52
Tennessee,US,35.60048904,-88.11043779,4,0,0,4,2020-04-27 2:30:52
Tennessee,US,35.59942968,-85.20611967,588,0,0,588,2020-04-27 2:30:52
Arkansas,US,35.59802983,-91.21494602,1,0,0,1,2020-04-27 2:30:52
North Carolina,US,35.59535426,-77.37353178,111,2,0,109,2020-04-27 2:30:52
Arkansas,US,35.58928601,-94.2446814,4,0,0,4,2020-04-27 2:30:52
Tennessee,US,35.58332824,-89.28536625,18,1,0,17,2020-04-27 2:30:52
Arkansas,US,35.58095779,-92.51295036,27,2,0,25,2020-04-27 2:30:52
New Mexico,US,35.5800772,-108.262245,720,12,0,708,2020-04-27 2:30:52
Arkansas,US,35.57433534,-90.66268713,16,0,0,16,2020-04-27 2:30:52
Arkansas,US,35.56759135,-93.46036368,29,0,0,29,2020-04-27 2:30:52
North Carolina,US,35.55269063,-82.98196486,5,0,0,5,2020-04-27 2:30:52
Oklahoma,US,35.55140095,-97.40716948,696,29,0,667,2020-04-27 2:30:52
Oklahoma,US,35.5426055,-97.98465569,91,3,0,88,2020-04-27 2:30:52
Arkansas,US,35.53864922,-92.02640019,72,4,0,68,2020-04-27 2:30:52
Tennessee,US,35.52853208,-87.49022694,2,0,0,2,2020-04-27 2:30:52
North Carolina,US,35.51745004,-78.36622717,135,11,0,124,2020-04-27 2:30:52
Tennessee,US,35.51558739,-84.81482914,6,0,0,6,2020-04-27 2:30:52
Arkansas,US,35.51202821,-93.89299569,1,0,0,1,2020-04-27 2:30:52
Tennessee,US,35.51123746,-86.45549096,159,2,0,157,2020-04-27 2:30:52
New Mexico,US,35.50708973,-105.9774716,95,0,0,95,2020-04-27 2:30:52
Tennessee,US,35.501942,-89.73694895,94,0,0,94,2020-04-27 2:30:52
Oklahoma,US,35.49447108,-94.75463785,12,3,0,9,2020-04-27 2:30:52
Tennessee,US,35.49090731,-86.07311784,32,0,0,32,2020-04-27 2:30:52
North Carolina,US,35.48544173,-77.67578087,15,0,0,15,2020-04-27 2:30:52
North Carolina,US,35.48531943,-76.84325809,20,0,0,20,2020-04-27 2:30:52
North Carolina,US,35.48508185,-81.21740317,25,0,0,25,2020-04-27 2:30:52
New Mexico,US,35.48014807,-104.8163562,2,0,0,2,2020-04-27 2:30:52
North Carolina,US,35.47623147,-79.17569362,104,0,0,104,2020-04-27 2:30:52
Oklahoma,US,35.46485198,-96.32639984,1,0,0,1,2020-04-27 2:30:52
Tennessee,US,35.45798777,-86.76420988,22,1,0,21,2020-04-27 2:30:52
Arkansas,US,35.44871474,-93.03212219,41,0,0,41,2020-04-27 2:30:52
Tennessee,US,35.44550387,-84.24902965,13,1,0,12,2020-04-27 2:30:52
Tennessee,US,35.42812616,-84.61520715,14,0,0,14,2020-04-27 2:30:52
Tennessee,US,35.42527478,-88.6095842,10,0,0,10,2020-04-27 2:30:52
North Carolina,US,35.42017674,-76.15180542,1,0,0,1,2020-04-27 2:30:52
Texas,US,35.40425596,-102.6027606,3,1,0,2,2020-04-27 2:30:52
Texas,US,35.40365929,-101.3542669,1,0,0,1,2020-04-27 2:30:52
Texas,US,35.40133773,-101.893964,326,6,0,320,2020-04-27 2:30:52
Texas,US,35.40114335,-100.2699514,5,0,0,5,2020-04-27 2:30:52
North Carolina,US,35.40114178,-81.92112099,118,6,0,112,2020-04-27 2:30:52
Texas,US,35.40081878,-100.8129222,37,0,0,37,2020-04-27 2:30:52
Arizona,US,35.3997715,-110.3218983,625,18,0,607,2020-04-27 2:30:52
Arizona,US,35.39465006,-109.4892383,336,5,0,331,2020-04-27 2:30:52
California,US,35.38822029,-120.4039028,166,1,0,165,2020-04-27 2:30:52
North Carolina,US,35.3877799,-80.55267168,261,8,0,253,2020-04-27 2:30:52
Tennessee,US,35.38433717,-85.72142731,28,1,0,27,2020-04-27 2:30:52
Oklahoma,US,35.37235506,-95.66599306,2,0,0,2,2020-04-27 2:30:52
Tennessee,US,35.36979721,-85.41022136,5,0,0,5,2020-04-27 2:30:52
North Carolina,US,35.36731853,-78.87243571,128,5,0,123,2020-04-27 2:30:52
North Carolina,US,35.36438125,-78.00027268,630,8,0,622,2020-04-27 2:30:52
California,US,35.34329425,-118.7277796,809,4,0,805,2020-04-27 2:30:52
North Carolina,US,35.33788927,-82.4766782,158,14,0,144,2020-04-27 2:30:52
North Carolina,US,35.33553364,-81.55204486,46,2,0,44,2020-04-27 2:30:52
North Carolina,US,35.33155144,-79.90416657,21,1,0,20,2020-04-27 2:30:52
North Carolina,US,35.31647813,-80.25093221,28,4,0,24,2020-04-27 2:30:52
North Carolina,US,35.30885257,-79.48474178,108,6,0,102,2020-04-27 2:30:52
Arkansas,US,35.29631396,-90.77185818,16,0,0,16,2020-04-27 2:30:52
North Carolina,US,35.29373559,-81.17477045,136,3,0,133,2020-04-27 2:30:52
Oklahoma,US,35.29071824,-98.99180434,1,0,0,1,2020-04-27 2:30:52
North Carolina,US,35.28814273,-83.14093385,9,0,0,9,2020-04-27 2:30:52
North Carolina,US,35.27820615,-82.16812354,12,0,0,12,2020-04-27 2:30:52
Tennessee,US,35.27724699,-86.36230578,3,0,0,3,2020-04-27 2:30:52
Oklahoma,US,35.26862449,-99.68128023,5,0,0,5,2020-04-27 2:30:52
Arkansas,US,35.26205537,-92.70506566,11,1,0,10,2020-04-27 2:30:52
Arkansas,US,35.25688493,-91.74908296,31,1,0,30,2020-04-27 2:30:52
North Carolina,US,35.24469268,-80.8317671,1482,41,0,1441,2020-04-27 2:30:52
North Carolina,US,35.2403259,-77.64245615,43,3,0,40,2020-04-27 2:30:52
Tennessee,US,35.23868267,-87.78644456,2,0,0,2,2020-04-27 2:30:52
Oklahoma,US,35.222576,-95.11513306,5,0,0,5,2020-04-27 2:30:52
Tennessee,US,35.21675201,-87.39787695,16,0,0,16,2020-04-27 2:30:52
Arkansas,US,35.21413234,-93.71951016,3,0,0,3,2020-04-27 2:30:52
Arkansas,US,35.21247318,-90.30839406,171,5,0,166,2020-04-27 2:30:52
Tennessee,US,35.20772017,-88.99161161,11,0,0,11,2020-04-27 2:30:52
Oklahoma,US,35.20614018,-96.94923008,40,4,0,36,2020-04-27 2:30:52
Oklahoma,US,35.20413532,-97.32519562,403,27,0,376,2020-04-27 2:30:52
North Carolina,US,35.20383864,-82.79638423,7,0,0,7,2020-04-27 2:30:52
Tennessee,US,35.20222469,-87.03992678,5,0,0,5,2020-04-27 2:30:52
Tennessee,US,35.19732531,-88.18593755,5,0,0,5,2020-04-27 2:30:52
Tennessee,US,35.19615831,-89.41399032,52,1,0,51,2020-04-27 2:30:52
Arkansas,US,35.19605503,-94.27162713,12,0,0,12,2020-04-27 2:30:52
Shaanxi,China,35.1917,108.8701,286,3,253,30,2020-04-25 1:22:13
Arkansas,US,35.18902527,-91.2439489,1,0,0,1,2020-04-27 2:30:52
Tennessee,US,35.1864775,-89.89692423,2296,44,0,2252,2020-04-27 2:30:52
Tennessee,US,35.17670231,-85.16652245,141,13,0,128,2020-04-27 2:30:52
Tennessee,US,35.17468549,-88.5647812,11,0,0,11,2020-04-27 2:30:52
Oklahoma,US,35.17364557,-98.37534464,58,6,0,52,2020-04-27 2:30:52
Oklahoma,US,35.16478725,-96.61686741,8,1,0,7,2020-04-27 2:30:52
Tennessee,US,35.15739424,-84.857186,43,1,0,42,2020-04-27 2:30:52
Tennessee,US,35.15634626,-86.09201039,29,1,0,28,2020-04-27 2:30:52
North Carolina,US,35.15253315,-76.66559823,7,0,0,7,2020-04-27 2:30:52
North Carolina,US,35.14867843,-83.41696617,2,1,0,1,2020-04-27 2:30:52
Arkansas,US,35.14719007,-92.33717519,73,2,0,71,2020-04-27 2:30:52
Tennessee,US,35.13738622,-86.58910106,12,0,0,12,2020-04-27 2:30:52
North Carolina,US,35.1349263,-84.05970864,16,1,0,15,2020-04-27 2:30:52
Tennessee,US,35.12997174,-85.62265895,28,1,0,27,2020-04-27 2:30:52
,Cyprus,35.1264,33.4299,817,14,148,655,2020-04-27 2:30:33
Tennessee,US,35.12245443,-84.52075859,7,0,0,7,2020-04-27 2:30:52
North Carolina,US,35.11833364,-77.08398081,39,4,0,35,2020-04-27 2:30:52
New Mexico,US,35.10403332,-103.5481727,4,1,0,3,2020-04-27 2:30:52
North Carolina,US,35.05704275,-83.74353633,6,0,0,6,2020-04-27 2:30:52
New Mexico,US,35.05163625,-106.6703554,688,33,0,655,2020-04-27 2:30:52
South Carolina,US,35.05122251,-81.61828622,14,0,0,14,2020-04-27 2:30:52
North Carolina,US,35.04762133,-78.82623165,200,6,0,194,2020-04-27 2:30:52
North Carolina,US,35.02254606,-77.35870791,14,2,0,12,2020-04-27 2:30:52
Arkansas,US,35.02201976,-90.74828138,80,0,0,80,2020-04-27 2:30:52
North Carolina,US,35.01888303,-79.23651674,49,0,0,49,2020-04-27 2:30:52
Oklahoma,US,35.0167709,-97.88339847,34,1,0,33,2020-04-27 2:30:52
Oklahoma,US,35.01123903,-97.44572302,30,0,0,30,2020-04-27 2:30:52
North Carolina,US,35.00417719,-79.74491009,36,2,0,34,2020-04-27 2:30:52
Arkansas,US,35.00292371,-93.41171338,3,0,0,3,2020-04-27 2:30:52
North Carolina,US,34.98960527,-80.52955873,201,8,0,193,2020-04-27 2:30:52
North Carolina,US,34.98820368,-78.36914061,39,0,0,39,2020-04-27 2:30:52
North Carolina,US,34.97403241,-80.09953279,20,0,0,20,2020-04-27 2:30:52
South Carolina,US,34.97281497,-81.18085944,181,3,0,178,2020-04-27 2:30:52
Texas,US,34.96585996,-101.8971322,164,3,0,161,2020-04-27 2:30:52
Texas,US,34.96522957,-102.6054267,21,0,0,21,2020-04-27 2:30:52
Texas,US,34.96517499,-100.8140093,24,0,0,24,2020-04-27 2:30:52
Texas,US,34.96507426,-101.3574874,2,0,0,2,2020-04-27 2:30:52
Arkansas,US,34.9459153,-92.94372564,6,0,0,6,2020-04-27 2:30:52
Oklahoma,US,34.93535801,-99.5605612,64,6,0,58,2020-04-27 2:30:52
North Carolina,US,34.93449805,-77.93140529,66,0,0,66,2020-04-27 2:30:52
South Carolina,US,34.92960077,-81.99225984,249,8,0,241,2020-04-27 2:30:52
Oklahoma,US,34.92065823,-95.7513432,25,2,0,23,2020-04-27 2:30:52
Oklahoma,US,34.91671958,-98.97720696,4,0,0,4,2020-04-27 2:30:52
Georgia,US,34.91369188,-83.7410746,20,0,0,20,2020-04-27 2:30:52
New Mexico,US,34.91131525,-107.998876,41,2,0,39,2020-04-27 2:30:52
Alabama,US,34.90171875,-87.65624729,31,2,0,29,2020-04-27 2:30:52
Georgia,US,34.89872298,-85.13757014,46,0,0,46,2020-04-27 2:30:52
Oklahoma,US,34.89851864,-94.70392124,9,0,0,9,2020-04-27 2:30:52
South Carolina,US,34.89502264,-82.37295012,609,19,0,590,2020-04-27 2:30:52
North Carolina,US,34.8932941,-76.54120135,27,3,0,24,2020-04-27 2:30:52
South Carolina,US,34.88807695,-82.72791551,49,0,0,49,2020-04-27 2:30:52
Georgia,US,34.88389445,-83.40304637,9,0,0,9,2020-04-27 2:30:52
Mississippi,US,34.88084463,-88.57996173,9,0,0,9,2020-04-27 2:30:52
Oklahoma,US,34.87844729,-95.25215049,5,1,0,4,2020-04-27 2:30:52
Mississippi,US,34.87625235,-89.99091418,261,4,0,257,2020-04-27 2:30:52
Georgia,US,34.86430205,-84.316964,23,0,0,23,2020-04-27 2:30:52
New Mexico,US,34.86319296,-104.790669,13,0,0,13,2020-04-27 2:30:52
Arkansas,US,34.85588887,-94.0632176,1,0,0,1,2020-04-27 2:30:52
Georgia,US,34.8549167,-85.50490424,16,1,0,15,2020-04-27 2:30:52
California,US,34.84060306,-116.1774685,1732,82,0,1650,2020-04-27 2:30:52
North Carolina,US,34.8386299,-79.4757978,22,0,0,22,2020-04-27 2:30:52
Arkansas,US,34.83624419,-91.55162157,2,0,0,2,2020-04-27 2:30:52
Georgia,US,34.82995757,-83.98967069,32,2,0,30,2020-04-27 2:30:52
Mississippi,US,34.81681228,-89.18945516,9,0,0,9,2020-04-27 2:30:52
Alabama,US,34.81185586,-86.98310072,41,0,0,41,2020-04-27 2:30:52
Georgia,US,34.80987459,-84.96093476,63,4,0,59,2020-04-27 2:30:52
,Syria,34.802075,38.996815,43,3,14,26,2020-04-27 2:30:33
Georgia,US,34.78897608,-84.74993177,24,0,0,24,2020-04-27 2:30:52
Arkansas,US,34.78498904,-90.78383866,3,1,0,2,2020-04-27 2:30:52
Alabama,US,34.78144169,-85.99750489,45,2,0,43,2020-04-27 2:30:52
Arkansas,US,34.77054088,-92.31355101,478,14,0,464,2020-04-27 2:30:52
Mississippi,US,34.76872156,-88.90988194,52,7,0,45,2020-04-27 2:30:52
Alabama,US,34.76327133,-86.55069633,211,4,0,207,2020-04-27 2:30:52
Mississippi,US,34.76216286,-89.50299462,41,2,0,39,2020-04-27 2:30:52
Arkansas,US,34.75392199,-91.88742357,38,0,0,38,2020-04-27 2:30:52
South Carolina,US,34.75225169,-83.06742317,22,0,0,22,2020-04-27 2:30:52
Mississippi,US,34.74023475,-88.23917219,7,0,0,7,2020-04-27 2:30:52
Georgia,US,34.73376362,-85.30165174,59,0,0,59,2020-04-27 2:30:52
Oklahoma,US,34.72959848,-96.68337199,10,1,0,9,2020-04-27 2:30:52
North Carolina,US,34.72607366,-77.42908179,42,1,0,41,2020-04-27 2:30:52
New Mexico,US,34.71669834,-106.8103733,42,0,0,42,2020-04-27 2:30:52
Oklahoma,US,34.70418038,-97.30811132,13,0,0,13,2020-04-27 2:30:52
Alabama,US,34.69847452,-87.80168544,23,2,0,21,2020-04-27 2:30:52
Georgia,US,34.69316688,-84.45802506,46,0,0,46,2020-04-27 2:30:52
South Carolina,US,34.69249168,-81.1583216,27,0,0,27,2020-04-27 2:30:52
South Carolina,US,34.68835752,-81.61730349,25,0,0,25,2020-04-27 2:30:52
South Carolina,US,34.68270843,-80.70513032,87,3,0,84,2020-04-27 2:30:52
